"acousticness","album","album_uri","analysis_url","artist","artist_uri","danceability","duration_ms","energy","id","instrumentalness","key","liveness","loudness","mode","name","name_uri","play_count","popularity","speechiness","tempo","time_signature","track_href","type","uri","valence"
"0.933","Smoke Live","spotify:album:3rujFmJJWWNaA5PiaXLQbx","https://api.spotify.com/v1/audio-analysis/2rtSjdYwP1OJi3HNU5TtAY","Mnozil Brass","spotify:artist:2aBhNSReWdYwygat8lCuk7","0.331","237013","0.607","2rtSjdYwP1OJi3HNU5TtAY","0.92","3","0.312","-13.129","1","Textilaku","spotify:track:2rtSjdYwP1OJi3HNU5TtAY","2","10","0.437","138.696","4","https://api.spotify.com/v1/tracks/2rtSjdYwP1OJi3HNU5TtAY","audio_features","spotify:track:2rtSjdYwP1OJi3HNU5TtAY","0.623"
"0.755","Rang De Basanti (Original Motion Picture Soundtrack)","spotify:album:0NKNDn80mhKn4Xi6nHrsqQ","https://api.spotify.com/v1/audio-analysis/56y6UhrAnXeSovZIE497DL","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.397","189280","0.247","56y6UhrAnXeSovZIE497DL","0","1","0.108","-13.358","0","Khoon Chala","spotify:track:56y6UhrAnXeSovZIE497DL","2","26","0.0427","122.119","4","https://api.spotify.com/v1/tracks/56y6UhrAnXeSovZIE497DL","audio_features","spotify:track:56y6UhrAnXeSovZIE497DL","0.121"
"0.367","Vikram Vedha (Original Motion Picture Soundtrack)","spotify:album:70cftH7NeXGgJYH3iyos0m","https://api.spotify.com/v1/audio-analysis/3x5GBpM7Dy4gckH5a2VN0f","Mukesh","spotify:artist:4etv0ut4ws0GbXBtolzf5e","0.643","240140","0.763","3x5GBpM7Dy4gckH5a2VN0f","0","0","0.043","-6.771","1","Tasakku Tasakku","spotify:track:3x5GBpM7Dy4gckH5a2VN0f","2","37","0.586","107.049","4","https://api.spotify.com/v1/tracks/3x5GBpM7Dy4gckH5a2VN0f","audio_features","spotify:track:3x5GBpM7Dy4gckH5a2VN0f","0.88"
"0.299","Origin Of Symmetry (New 09 version)","spotify:album:1AP6uGYHdakRgwuWQsP5pK","https://api.spotify.com/v1/audio-analysis/5Yj4AP0JGQWierBFKdKVyS","Muse","spotify:artist:12Chz98pHFMPJEknJQMWvI","0.345","198800","0.418","5Yj4AP0JGQWierBFKdKVyS","1.75E-05","7","0.103","-7.787","0","Feeling Good","spotify:track:5Yj4AP0JGQWierBFKdKVyS","2","50","0.0316","109.044","3","https://api.spotify.com/v1/tracks/5Yj4AP0JGQWierBFKdKVyS","audio_features","spotify:track:5Yj4AP0JGQWierBFKdKVyS","0.267"
"0.193","Come Hell or High Water","spotify:album:3DknSDGAsRHjiqwT6sbY96","https://api.spotify.com/v1/audio-analysis/6j2AttebHDLGtJznQRDEpN","December Peals","spotify:artist:5CSYH5OmghuY2Lkkkx5IQ1","0.547","191229","0.795","6j2AttebHDLGtJznQRDEpN","3.86E-05","8","0.131","-6.211","0","Funeral","spotify:track:6j2AttebHDLGtJznQRDEpN","2","0","0.0391","125.951","4","https://api.spotify.com/v1/tracks/6j2AttebHDLGtJznQRDEpN","audio_features","spotify:track:6j2AttebHDLGtJznQRDEpN","0.516"
"0.967","Water (Original Motion Picture Sounddtrack)","spotify:album:7eV9XTMCIF7zjmI4USXeCt","https://api.spotify.com/v1/audio-analysis/2UBDetT7GL13l1KZfs4mLJ","Mychael Danna","spotify:artist:0x8J72N9ilqcIZbWEKB8T2","0.174","141267","0.141","2UBDetT7GL13l1KZfs4mLJ","0.6","10","0.155","-18.29","1","Kalyani Leaves","spotify:track:2UBDetT7GL13l1KZfs4mLJ","2","2","0.0418","132.625","3","https://api.spotify.com/v1/tracks/2UBDetT7GL13l1KZfs4mLJ","audio_features","spotify:track:2UBDetT7GL13l1KZfs4mLJ","0.0761"
"0.918","Water (Original Motion Picture Sounddtrack)","spotify:album:7eV9XTMCIF7zjmI4USXeCt","https://api.spotify.com/v1/audio-analysis/7iT3mz85kRs6x3mr3XRIjL","Mychael Danna","spotify:artist:0x8J72N9ilqcIZbWEKB8T2","0.126","175027","0.105","7iT3mz85kRs6x3mr3XRIjL","0.939","2","0.0915","-20.249","0","Walk Into River","spotify:track:7iT3mz85kRs6x3mr3XRIjL","2","2","0.0377","86.831","4","https://api.spotify.com/v1/tracks/7iT3mz85kRs6x3mr3XRIjL","audio_features","spotify:track:7iT3mz85kRs6x3mr3XRIjL","0.0639"
"0.127","Waking Up","spotify:album:2pLAOZiilrhOrTQNqrF8qr","https://api.spotify.com/v1/audio-analysis/1uRQzm3P0nRGnSfnuzMTpq","OneRepublic","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","0.641","257493","0.559","1uRQzm3P0nRGnSfnuzMTpq","0.0154","7","0.0969","-10.086","1","Made For You","spotify:track:1uRQzm3P0nRGnSfnuzMTpq","2","37","0.0441","122.071","4","https://api.spotify.com/v1/tracks/1uRQzm3P0nRGnSfnuzMTpq","audio_features","spotify:track:1uRQzm3P0nRGnSfnuzMTpq","0.391"
"0.284","Waking Up","spotify:album:2pLAOZiilrhOrTQNqrF8qr","https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF","OneRepublic","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","0.53","238000","0.95","5XRHGXut00SrJUFmcn2lQF","1.01E-05","0","0.211","-3.526","1","All The Right Moves","spotify:track:5XRHGXut00SrJUFmcn2lQF","2","57","0.0503","146.035","4","https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF","audio_features","spotify:track:5XRHGXut00SrJUFmcn2lQF","0.733"
"0.953","Essential Wagner: His Very Best Opera & Orchestral Music, Including Ride of the Valkyries, Wedding March, the Tristan Prelude, Die Meistersinger & Excerpts from the Ring Cycle","spotify:album:1x0sdarBLIpFDpgqd8OrDy","https://api.spotify.com/v1/audio-analysis/4zxG4A1lEGBoxmrgcE6M9N","Various Artists","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","0.243","209627","0.254","4zxG4A1lEGBoxmrgcE6M9N","0.862","7","0.36","-13.23","1","Lohengrin, Act III: Prelude","spotify:track:4zxG4A1lEGBoxmrgcE6M9N","2","1","0.031","74.043","4","https://api.spotify.com/v1/tracks/4zxG4A1lEGBoxmrgcE6M9N","audio_features","spotify:track:4zxG4A1lEGBoxmrgcE6M9N","0.134"
"9.46E-05","Ocean Eyes (Deluxe Version)","spotify:album:1KQIB9AYz2TWTxYoDW2A35","https://api.spotify.com/v1/audio-analysis/3ODc04KFeInCwWzwX1BcES","Owl City","spotify:artist:07QEuhtrNmmZ0zEcqE9SF6","0.625","202973","0.764","3ODc04KFeInCwWzwX1BcES","0.0163","1","0.047","-5.072","1","The Tip Of The Iceberg","spotify:track:3ODc04KFeInCwWzwX1BcES","2","39","0.0282","135.026","4","https://api.spotify.com/v1/tracks/3ODc04KFeInCwWzwX1BcES","audio_features","spotify:track:3ODc04KFeInCwWzwX1BcES","0.446"
"0.00354","Losing Sleep (Deluxe Edition)","spotify:album:59YENayZZdriET9JqxZyLH","https://api.spotify.com/v1/audio-analysis/1Fd8Iarz9mCDEQvYYLOhtc","Parachute","spotify:artist:2PCUhxD40qlMqsKHjTZD2e","0.508","257213","0.851","1Fd8Iarz9mCDEQvYYLOhtc","0","2","0.194","-6.074","1","All That I Am","spotify:track:1Fd8Iarz9mCDEQvYYLOhtc","2","35","0.0381","131.994","4","https://api.spotify.com/v1/tracks/1Fd8Iarz9mCDEQvYYLOhtc","audio_features","spotify:track:1Fd8Iarz9mCDEQvYYLOhtc","0.314"
"0.816","Phantom Of The Opera - Canadian Cast Recording","spotify:album:6TthIICDkDzck4G7cs8fzx","https://api.spotify.com/v1/audio-analysis/5Syfq25KEqaWjZAhObiclc","Andrew Lloyd Webber","spotify:artist:4aP1lp10BRYZO658B2NwkG","0.238","144093","0.19","5Syfq25KEqaWjZAhObiclc","0.813","4","0.229","-15.84","1","Entr'acte","spotify:track:5Syfq25KEqaWjZAhObiclc","2","10","0.0384","74.493","4","https://api.spotify.com/v1/tracks/5Syfq25KEqaWjZAhObiclc","audio_features","spotify:track:5Syfq25KEqaWjZAhObiclc","0.187"
"0.603","The Phantom Of The Opera (Original Motion Picture Soundtrack)","spotify:album:1zwEN9cLtWg39zFJnj8brt","https://api.spotify.com/v1/audio-analysis/61zSTvYuEWrj0ZfllX7Aew","Andrew Lloyd Webber","spotify:artist:4aP1lp10BRYZO658B2NwkG","0.267","331533","0.328","61zSTvYuEWrj0ZfllX7Aew","1.16E-06","5","0.185","-16.269","1","Masquerade","spotify:track:61zSTvYuEWrj0ZfllX7Aew","2","46","0.0518","63.136","4","https://api.spotify.com/v1/tracks/61zSTvYuEWrj0ZfllX7Aew","audio_features","spotify:track:61zSTvYuEWrj0ZfllX7Aew","0.351"
"0.958","Piano - Best of Pop Piano Instrumental","spotify:album:4dn5jgErOlWPTW3T6ELhZu","https://api.spotify.com/v1/audio-analysis/2IFbOyjcEPwrOJY79mrrxj","Pi Ano","spotify:artist:5gNbXbZYJrrrZLZOU3LTiX","0.503","203963","0.158","2IFbOyjcEPwrOJY79mrrxj","0.945","9","0.0866","-16.393","0","Smoke On the Water","spotify:track:2IFbOyjcEPwrOJY79mrrxj","2","4","0.0386","111.604","4","https://api.spotify.com/v1/tracks/2IFbOyjcEPwrOJY79mrrxj","audio_features","spotify:track:2IFbOyjcEPwrOJY79mrrxj","0.333"
"0.963","The Best of Pop & Jazz Piano, Vol. 2","spotify:album:30Zi06zqZYXrtWw874jHKT","https://api.spotify.com/v1/audio-analysis/5qYRhw0D6OG7BUPJ3gC8Cw","Instrumental","spotify:artist:0wMmGaXRfdHPhqSEAVQIr6","0.351","214287","0.159","5qYRhw0D6OG7BUPJ3gC8Cw","0.916","0","0.0894","-16.956","1","Reality","spotify:track:5qYRhw0D6OG7BUPJ3gC8Cw","2","8","0.0321","145.896","4","https://api.spotify.com/v1/tracks/5qYRhw0D6OG7BUPJ3gC8Cw","audio_features","spotify:track:5qYRhw0D6OG7BUPJ3gC8Cw","0.155"
"0.992","Piano - Best of Pop Piano Instrumental","spotify:album:4dn5jgErOlWPTW3T6ELhZu","https://api.spotify.com/v1/audio-analysis/0jfRqZEE7fK05U3imMvCbW","Pi Ano","spotify:artist:5gNbXbZYJrrrZLZOU3LTiX","0.351","198219","0.143","0jfRqZEE7fK05U3imMvCbW","0.899","1","0.116","-18.633","1","My Piano","spotify:track:0jfRqZEE7fK05U3imMvCbW","2","3","0.041","127.771","4","https://api.spotify.com/v1/tracks/0jfRqZEE7fK05U3imMvCbW","audio_features","spotify:track:0jfRqZEE7fK05U3imMvCbW","0.181"
"0.0445","Message In A Box","spotify:album:34mwCckm6X3AigkTgxGead","https://api.spotify.com/v1/audio-analysis/017MqJmYtXUqURJJZZOYv3","The Police","spotify:artist:5NGO30tJxFlKixkPSgXcFE","0.737","181307","0.658","017MqJmYtXUqURJJZZOYv3","1.19E-05","2","0.0469","-9.176","0","Can't Stand Losing You","spotify:track:017MqJmYtXUqURJJZZOYv3","2","45","0.263","141.553","4","https://api.spotify.com/v1/tracks/017MqJmYtXUqURJJZZOYv3","audio_features","spotify:track:017MqJmYtXUqURJJZZOYv3","0.901"
"0.299","Be the Change","spotify:album:0iaFtpjd0h5qqhuP2gsSoU","https://api.spotify.com/v1/audio-analysis/1iQ2TXCDQR3A1u5a8yaAzU","Prasanna","spotify:artist:2r6h7HtxCQtmG3jfXs2ZmZ","0.313","619333","0.562","1iQ2TXCDQR3A1u5a8yaAzU","0.181","1","0.102","-8.799","1","Satyam (w/ Alphonso Johnson, Shalini, Andy Suzuki, Ralph Humphre","spotify:track:1iQ2TXCDQR3A1u5a8yaAzU","2","0","0.0296","85.712","4","https://api.spotify.com/v1/tracks/1iQ2TXCDQR3A1u5a8yaAzU","audio_features","spotify:track:1iQ2TXCDQR3A1u5a8yaAzU","0.409"
"0.905","Bombay Dreams (Original London Cast Recording)","spotify:album:4JTEvRSZEzOREv6bcL00ch","https://api.spotify.com/v1/audio-analysis/2wLmrLifzDEcRwk6CfYb8G","Andrew Lloyd Webber","spotify:artist:4aP1lp10BRYZO658B2NwkG","0.223","206813","0.104","2wLmrLifzDEcRwk6CfYb8G","0.000389","11","0.094","-16.721","0","Only Love","spotify:track:2wLmrLifzDEcRwk6CfYb8G","2","3","0.0381","80.468","3","https://api.spotify.com/v1/tracks/2wLmrLifzDEcRwk6CfYb8G","audio_features","spotify:track:2wLmrLifzDEcRwk6CfYb8G","0.0743"
"0.469","Greatest Hits","spotify:album:2vDNi8F9UpSCaBHeKQ3nzh","https://api.spotify.com/v1/audio-analysis/0z4ZkIPi5VXJksMtd18seX","Queen","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","0.69","122107","0.44","0z4ZkIPi5VXJksMtd18seX","0","11","0.164","-8.675","0","We Will Rock You","spotify:track:0z4ZkIPi5VXJksMtd18seX","2","38","0.0976","81.376","4","https://api.spotify.com/v1/tracks/0z4ZkIPi5VXJksMtd18seX","audio_features","spotify:track:0z4ZkIPi5VXJksMtd18seX","0.566"
"0.0237","Rang De Basanti (Original Motion Picture Soundtrack)","spotify:album:0NKNDn80mhKn4Xi6nHrsqQ","https://api.spotify.com/v1/audio-analysis/6sXzqMagXtWvSOI9nNc4UD","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.789","379227","0.707","6sXzqMagXtWvSOI9nNc4UD","0","7","0.177","-7.973","1","Khalbali","spotify:track:6sXzqMagXtWvSOI9nNc4UD","2","30","0.109","97.015","4","https://api.spotify.com/v1/tracks/6sXzqMagXtWvSOI9nNc4UD","audio_features","spotify:track:6sXzqMagXtWvSOI9nNc4UD","0.605"
"0.0549","Wildfire","spotify:album:0mFDIOqypzHp6Xd0el1hoT","https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr","Rachel Platten","spotify:artist:3QLIkT4rD2FMusaqmkepbq","0.564","204013","0.714","37f4ITSlgPX81ad2EvmVQr","0","7","0.155","-4.987","1","Fight Song","spotify:track:37f4ITSlgPX81ad2EvmVQr","2","75","0.129","175.924","4","https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr","audio_features","spotify:track:37f4ITSlgPX81ad2EvmVQr","0.33"
"0.963","The Legendary Trumpet Virtuosity Of Rafael Mendez Volume 1","spotify:album:3KwIdXwzOyc5GqcOuZDWLJ","https://api.spotify.com/v1/audio-analysis/5SbIZcBFLFDcF8cMFGOYLp","Rafael Méndez","spotify:artist:6eMTXx5YJ9tnPyzH79iCN4","0.35","227173","0.255","5SbIZcBFLFDcF8cMFGOYLp","0.894","2","0.327","-15.228","0","Czardas","spotify:track:5SbIZcBFLFDcF8cMFGOYLp","2","13","0.0452","108.257","4","https://api.spotify.com/v1/tracks/5SbIZcBFLFDcF8cMFGOYLp","audio_features","spotify:track:5SbIZcBFLFDcF8cMFGOYLp","0.361"
"0.953","The Legendary Trumpet Virtuosity Of Rafael Mendez Volume 1","spotify:album:3KwIdXwzOyc5GqcOuZDWLJ","https://api.spotify.com/v1/audio-analysis/0w4ryrJH1g0wK1ZXwPpZnN","Rafael Méndez","spotify:artist:6eMTXx5YJ9tnPyzH79iCN4","0.403","141000","0.394","0w4ryrJH1g0wK1ZXwPpZnN","0.941","3","0.344","-14.352","1","Chiapanecas","spotify:track:0w4ryrJH1g0wK1ZXwPpZnN","2","5","0.041","86.637","4","https://api.spotify.com/v1/tracks/0w4ryrJH1g0wK1ZXwPpZnN","audio_features","spotify:track:0w4ryrJH1g0wK1ZXwPpZnN","0.966"
"0.952","The Legendary Trumpet Virtuosity Of Rafael Mendez Volume 1","spotify:album:3KwIdXwzOyc5GqcOuZDWLJ","https://api.spotify.com/v1/audio-analysis/6zPO7VGzTZImAFAQZyMy1C","Rafael Méndez","spotify:artist:6eMTXx5YJ9tnPyzH79iCN4","0.424","230813","0.391","6zPO7VGzTZImAFAQZyMy1C","0.763","2","0.197","-13.701","0","Samba Gitana","spotify:track:6zPO7VGzTZImAFAQZyMy1C","2","4","0.0684","106.038","3","https://api.spotify.com/v1/tracks/6zPO7VGzTZImAFAQZyMy1C","audio_features","spotify:track:6zPO7VGzTZImAFAQZyMy1C","0.388"
"0.81","Neethaane En Ponvasantham (Original Motion Picture Soundtrack)","spotify:album:6tzoyTXujURrI4cP3qddow","https://api.spotify.com/v1/audio-analysis/72L76gSR9yAkjSRlsj15Sz","Ilaiyaraaja","spotify:artist:3m49WVMU4zCkaVEKb8kFW7","0.534","357560","0.399","72L76gSR9yAkjSRlsj15Sz","0.000603","10","0.171","-8.84","1","Sattru Munbu","spotify:track:72L76gSR9yAkjSRlsj15Sz","2","20","0.0267","108.883","4","https://api.spotify.com/v1/tracks/72L76gSR9yAkjSRlsj15Sz","audio_features","spotify:track:72L76gSR9yAkjSRlsj15Sz","0.212"
"0.384","Robyn","spotify:album:5xDz5FY3Hsp2skcOP1IUNU","https://api.spotify.com/v1/audio-analysis/3FtkFLmplS7GGPFMIQ0dSR","Robyn","spotify:artist:6UE7nl9mha6s8z0wFQFIZ2","0.71","208600","0.716","3FtkFLmplS7GGPFMIQ0dSR","0","9","0.0831","-4.74","1","Be Mine!","spotify:track:3FtkFLmplS7GGPFMIQ0dSR","2","33","0.109","157.977","4","https://api.spotify.com/v1/tracks/3FtkFLmplS7GGPFMIQ0dSR","audio_features","spotify:track:3FtkFLmplS7GGPFMIQ0dSR","0.966"
"0.714","Les Misérables: Highlights From The Motion Picture Soundtrack","spotify:album:5zf4V2kytJQDkr1lETFsQ7","https://api.spotify.com/v1/audio-analysis/1iiLKrKZJnXx0VNemPwLXg","Russell Crowe","spotify:artist:3YBIrJozn8fop4UYIt7wcV","0.425","180613","0.338","1iiLKrKZJnXx0VNemPwLXg","0","9","0.202","-14.55","1","Javert's Suicide","spotify:track:1iiLKrKZJnXx0VNemPwLXg","2","21","0.089","110.987","5","https://api.spotify.com/v1/tracks/1iiLKrKZJnXx0VNemPwLXg","audio_features","spotify:track:1iiLKrKZJnXx0VNemPwLXg","0.271"
"0.84","The Phantom Of The Opera (Original Motion Picture Soundtrack)","spotify:album:1zwEN9cLtWg39zFJnj8brt","https://api.spotify.com/v1/audio-analysis/5klrh466oGToybceGHPGAX","Andrew Lloyd Webber","spotify:artist:4aP1lp10BRYZO658B2NwkG","0.118","294160","0.125","5klrh466oGToybceGHPGAX","0.0012","1","0.112","-20.874","1","All I Ask Of You","spotify:track:5klrh466oGToybceGHPGAX","2","51","0.048","79.29","4","https://api.spotify.com/v1/tracks/5klrh466oGToybceGHPGAX","audio_features","spotify:track:5klrh466oGToybceGHPGAX","0.125"
"0.83","The Script","spotify:album:51Hn2Wiq1jmUfI0BLaUhuF","https://api.spotify.com/v1/audio-analysis/6R9Hr8YQs2fKjOG7TdWDsg","The Script","spotify:artist:3AQRLZ9PuTAozP28Skbq8V","0.648","255440","0.353","6R9Hr8YQs2fKjOG7TdWDsg","1.32E-05","5","0.129","-10.291","1","I'm Yours","spotify:track:6R9Hr8YQs2fKjOG7TdWDsg","2","41","0.0273","104.93","4","https://api.spotify.com/v1/tracks/6R9Hr8YQs2fKjOG7TdWDsg","audio_features","spotify:track:6R9Hr8YQs2fKjOG7TdWDsg","0.0609"
"0.416","Masilamani (Original Motion Picture Soundtrack)","spotify:album:5brJDvkKfn3sOQbVZI0Olh","https://api.spotify.com/v1/audio-analysis/3720iQGNwm3jQXi7Uac7b8","D. Imman","spotify:artist:1QcBqYUeQ4Ux3itkdDaFi0","0.697","302293","0.817","3720iQGNwm3jQXi7Uac7b8","0","9","0.0931","-5.268","1","O Divya O Divya","spotify:track:3720iQGNwm3jQXi7Uac7b8","2","16","0.0434","88.02","4","https://api.spotify.com/v1/tracks/3720iQGNwm3jQXi7Uac7b8","audio_features","spotify:track:3720iQGNwm3jQXi7Uac7b8","0.728"
"0.128","Kal Ho Naa Ho (Original Motion Picture Soundtrack)","spotify:album:6H71erprmvRxnWs3XqC8uE","https://api.spotify.com/v1/audio-analysis/0Kd2IhGYGYrOATgOOnDBzI","Shankar-Ehsaan-Loy","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","0.674","319560","0.661","0Kd2IhGYGYrOATgOOnDBzI","2.03E-05","7","0.283","-7.973","1","Kuch To Hua Hai","spotify:track:0Kd2IhGYGYrOATgOOnDBzI","2","40","0.0619","95.966","4","https://api.spotify.com/v1/tracks/0Kd2IhGYGYrOATgOOnDBzI","audio_features","spotify:track:0Kd2IhGYGYrOATgOOnDBzI","0.458"
"0.503","Thillalangadi (Original Motion Picture Soundtrack)","spotify:album:2Th6mUUOOiBCV6R0oQk0cz","https://api.spotify.com/v1/audio-analysis/3dQFpx1bS3F07RshKqq9Kg","Shankar Mahadevan","spotify:artist:1SJOL9HJ08YOn92lFcYf8a","0.828","207640","0.721","3dQFpx1bS3F07RshKqq9Kg","0.00395","5","0.162","-7.738","0","Thothu Ponen","spotify:track:3dQFpx1bS3F07RshKqq9Kg","2","10","0.166","155.007","4","https://api.spotify.com/v1/tracks/3dQFpx1bS3F07RshKqq9Kg","audio_features","spotify:track:3dQFpx1bS3F07RshKqq9Kg","0.814"
"0.328","Dhoni (Original Motion Picture Soundtrack)","spotify:album:22Vfu7jMKmK54UP1nrbszd","https://api.spotify.com/v1/audio-analysis/5WXFY1YdsledXHzKWCq4DU","Ilaiyaraaja","spotify:artist:3m49WVMU4zCkaVEKb8kFW7","0.559","282800","0.872","5WXFY1YdsledXHzKWCq4DU","0.000124","10","0.0701","-5.034","1","Chinna Kanniley","spotify:track:5WXFY1YdsledXHzKWCq4DU","2","0","0.0335","174.052","4","https://api.spotify.com/v1/tracks/5WXFY1YdsledXHzKWCq4DU","audio_features","spotify:track:5WXFY1YdsledXHzKWCq4DU","0.844"
"0.0128","This Is Acting (Deluxe Version)","spotify:album:2eV6DIPDnGl1idcjww6xyX","https://api.spotify.com/v1/audio-analysis/22iKiimk9wEJWdHlKdtFsA","Sia","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","0.406","264987","0.917","22iKiimk9wEJWdHlKdtFsA","0.0571","0","0.12","-2.812","0","Broken Glass","spotify:track:22iKiimk9wEJWdHlKdtFsA","2","56","0.0662","154.033","4","https://api.spotify.com/v1/tracks/22iKiimk9wEJWdHlKdtFsA","audio_features","spotify:track:22iKiimk9wEJWdHlKdtFsA","0.397"
"0.269","This Is Acting (Deluxe Version)","spotify:album:2eV6DIPDnGl1idcjww6xyX","https://api.spotify.com/v1/audio-analysis/3kikZxz3Sg6lwG72ZLssIL","Sia","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","0.408","246173","0.711","3kikZxz3Sg6lwG72ZLssIL","4.41E-06","1","0.111","-3.455","1","Confetti","spotify:track:3kikZxz3Sg6lwG72ZLssIL","2","58","0.0462","80.389","4","https://api.spotify.com/v1/tracks/3kikZxz3Sg6lwG72ZLssIL","audio_features","spotify:track:3kikZxz3Sg6lwG72ZLssIL","0.288"
"0.0673","This Is Acting (Deluxe Version)","spotify:album:2eV6DIPDnGl1idcjww6xyX","https://api.spotify.com/v1/audio-analysis/5rVElqSBdfsDALQfc7z2ZQ","Sia","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","0.591","222973","0.658","5rVElqSBdfsDALQfc7z2ZQ","7.03E-05","7","0.211","-4.492","0","Midnight Decisions","spotify:track:5rVElqSBdfsDALQfc7z2ZQ","2","55","0.0299","112.36","4","https://api.spotify.com/v1/tracks/5rVElqSBdfsDALQfc7z2ZQ","audio_features","spotify:track:5rVElqSBdfsDALQfc7z2ZQ","0.0553"
"0.0722","Thillalangadi (Original Motion Picture Soundtrack)","spotify:album:2Th6mUUOOiBCV6R0oQk0cz","https://api.spotify.com/v1/audio-analysis/7HYZGozDbMIYsQEkAgoseA","Yuvan Shankar Raja","spotify:artist:6AiX12wXdXFoGJ2vk8zBjy","0.829","269227","0.839","7HYZGozDbMIYsQEkAgoseA","0.271","2","0.107","-7.146","1","Pattu Pattu","spotify:track:7HYZGozDbMIYsQEkAgoseA","2","11","0.0458","124.976","4","https://api.spotify.com/v1/tracks/7HYZGozDbMIYsQEkAgoseA","audio_features","spotify:track:7HYZGozDbMIYsQEkAgoseA","0.502"
"0.00127","Simple Plan","spotify:album:47TuxMxIeluBU1BuHcD5bW","https://api.spotify.com/v1/audio-analysis/5veTPYnAviWwQ73hMVTwb5","Simple Plan","spotify:artist:2p4FqHnazRucYQHyDCdBrJ","0.502","221960","0.867","5veTPYnAviWwQ73hMVTwb5","0","5","0.0896","-3.557","0","Your Love Is A Lie","spotify:track:5veTPYnAviWwQ73hMVTwb5","2","46","0.0501","159.95","4","https://api.spotify.com/v1/tracks/5veTPYnAviWwQ73hMVTwb5","audio_features","spotify:track:5veTPYnAviWwQ73hMVTwb5","0.574"
"0.334","Kal Ho Naa Ho (Original Motion Picture Soundtrack)","spotify:album:6H71erprmvRxnWs3XqC8uE","https://api.spotify.com/v1/audio-analysis/251PNRmJU9KcUnFQAB5t6I","Shankar-Ehsaan-Loy","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","0.532","321240","0.529","251PNRmJU9KcUnFQAB5t6I","0.000144","0","0.078","-8.402","1","Kal Ho Naa Ho","spotify:track:251PNRmJU9KcUnFQAB5t6I","2","51","0.0352","81.989","4","https://api.spotify.com/v1/tracks/251PNRmJU9KcUnFQAB5t6I","audio_features","spotify:track:251PNRmJU9KcUnFQAB5t6I","0.295"
"0.572","Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack)","spotify:album:4hYTERVUXY74XJdm8tyXBV","https://api.spotify.com/v1/audio-analysis/2ILhVeTkbDAYEvesCCBsNo","Shankar-Ehsaan-Loy","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","0.525","347453","0.448","2ILhVeTkbDAYEvesCCBsNo","1.51E-05","2","0.107","-10.365","0","Tumhi Dekho Naa","spotify:track:2ILhVeTkbDAYEvesCCBsNo","2","40","0.0391","81.131","4","https://api.spotify.com/v1/tracks/2ILhVeTkbDAYEvesCCBsNo","audio_features","spotify:track:2ILhVeTkbDAYEvesCCBsNo","0.356"
"0.0355","Kadhalar Dhinam","spotify:album:54smW0Ay2dLlme2CUivRmf","https://api.spotify.com/v1/audio-analysis/70usDdEk4zRWxSPFogQqfQ","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.652","402383","0.563","70usDdEk4zRWxSPFogQqfQ","4.85E-05","3","0.118","-10.289","0","Kadhalenum","spotify:track:70usDdEk4zRWxSPFogQqfQ","2","32","0.0296","99.035","4","https://api.spotify.com/v1/tracks/70usDdEk4zRWxSPFogQqfQ","audio_features","spotify:track:70usDdEk4zRWxSPFogQqfQ","0.74"
"0.294","Vettaikaaran (Original Motion Picture Soundtrack)","spotify:album:0hUyJVl6Vu09inweWcUDFC","https://api.spotify.com/v1/audio-analysis/2S41NYKvhfm94DbWLjLUmH","Surchith","spotify:artist:19TRSKxNJrZtUyG1WY8Nu2","0.795","255413","0.832","2S41NYKvhfm94DbWLjLUmH","0","5","0.343","-3.215","0","Karigalan","spotify:track:2S41NYKvhfm94DbWLjLUmH","2","24","0.0676","131.986","4","https://api.spotify.com/v1/tracks/2S41NYKvhfm94DbWLjLUmH","audio_features","spotify:track:2S41NYKvhfm94DbWLjLUmH","0.773"
